MatchID,Map,Team Name,POI Drop,Banned Legends,Legend Composition,Ban Violation,Kill Points,Placement Points,Total Points,Match Start Time
15595,Storm Point,STAY HEALTHY,Mill,None,"bangalore, caustic, sparrow",None,2,2,4,"September 03, 2025"
15595,Storm Point,PIZZA LOVERS,Command Center,None,"bangalore, caustic, sparrow",None,3,1,4,"September 03, 2025"
15595,Storm Point,NEVERDROOL,Cascade Falls,None,"ash, sparrow, wattson",None,1,2,3,"September 03, 2025"
15595,Storm Point,FIVEG,Wall,None,"alter, bangalore, caustic",None,2,1,3,"September 03, 2025"
15595,Storm Point,REVERIE,Lightning Rod,None,"alter, bangalore, sparrow",None,3,0,3,"September 03, 2025"
15595,Storm Point,LOGIN,Pylon,None,"bangalore, sparrow, wattson",None,0,1,1,"September 03, 2025"
15595,Storm Point,BOOMERRANGS,Checkpoint,None,"alter, ash, bangalore",None,0,1,1,"September 03, 2025"
15595,Storm Point,NÃO CHORA,Mountain Lift,None,"alter, bangalore, caustic",None,0,1,1,"September 03, 2025"
15595,Storm Point,NINJA TURTLES,Jurassic,None,"ash, bangalore, caustic",None,0,0,0,"September 03, 2025"
15595,Storm Point,RPZ,Cenote Cave,None,"bangalore, caustic, sparrow",None,0,0,0,"September 03, 2025"
15595,Storm Point,JOB,Stormcatcher,None,"ash, sparrow, wattson",None,0,0,0,"September 03, 2025"
15595,Storm Point,GAS,Trident,None,"alter, bangalore, caustic",None,0,0,0,"September 03, 2025"
15603,Storm Point,KILLER CLOWNS,Devastated Coast,None,"alter, bangalore, caustic",None,12,12,24,"September 02, 2025"
15603,Storm Point,BORRERETICS,Trident,None,"alter, ash, wraith",None,14,9,23,"September 02, 2025"
15603,Storm Point,CAPIBARAS,Launch Pad,None,"ash, wattson, wraith",None,11,5,16,"September 02, 2025"
15603,Storm Point,H4_GAMING,Jurassic,None,"newcastle, pathfinder, wattson",None,3,7,10,"September 02, 2025"
15603,Storm Point,BEARCLAW ACAD W,Cliffside,None,"alter, bangalore, caustic",None,3,4,7,"September 02, 2025"
15603,Storm Point,SINGULARITY,Wall,None,"alter, ash, caustic",None,2,2,4,"September 02, 2025"
15603,Storm Point,AWO,Bean,None,"ash, bangalore, caustic",None,3,1,4,"September 02, 2025"
15603,Storm Point,MIDNIGHT FLUSH,Ceto Station,None,"bangalore, newcastle, sparrow",None,0,3,3,"September 02, 2025"
15603,Storm Point,RAGEBAITER’S,Mill,None,"alter, ash, bangalore",None,0,3,3,"September 02, 2025"
15603,Storm Point,ECLIPSE,Pylon,None,"alter, bangalore, caustic",None,1,2,3,"September 02, 2025"
15603,Storm Point,NAVIGATION ESPORTS,Mountain Lift,None,"alter, bangalore, crypto",None,0,2,2,"September 02, 2025"
15603,Storm Point,VLF R2,Echo Station,None,"alter, bangalore, caustic",None,0,1,1,"September 02, 2025"
15603,Storm Point,POSITIVITY ESPORTS,Stormcatcher,None,"ash, caustic, sparrow",None,0,1,1,"September 02, 2025"
15603,Storm Point,GATITOS BURRITOS,Coastal Camp,None,"ash, caustic, newcastle",None,0,1,1,"September 02, 2025"
15603,Storm Point,YUNO,Zeus Station,None,"caustic, newcastle",None,0,1,1,"September 02, 2025"
15603,Storm Point,F.W.V,Lightning Rod,None,"bangalore, newcastle, wraith",None,0,0,0,"September 02, 2025"
15603,Storm Point,SHARPIE SNIFFAS,Cenote Cave,None,"caustic, sparrow, wraith",None,0,0,0,"September 02, 2025"
15603,Storm Point,UOGG,Checkpoint,None,"alter, caustic, newcastle",None,0,0,0,"September 02, 2025"
15603,Storm Point,ECLIPSE,Echo Station,None,"alter, bangalore, caustic",None,9,9,18,"September 02, 2025"
15603,Storm Point,GATITOS BURRITOS,Bean,None,"bangalore, caustic, newcastle",None,5,12,17,"September 02, 2025"
15603,Storm Point,RAGEBAITER’S,Pylon,None,"alter, bangalore, caustic",None,9,3,12,"September 02, 2025"
15603,Storm Point,NAVIGATION ESPORTS,Barometer,None,"ash, bangalore, sparrow",None,4,7,11,"September 02, 2025"
15603,Storm Point,H4_GAMING,Mill,None,"newcastle, pathfinder, wattson",None,4,5,9,"September 02, 2025"
15603,Storm Point,BEARCLAW ACAD W,Ceto Station,None,"alter, bangalore, caustic",None,5,4,9,"September 02, 2025"
15603,Storm Point,KILLER CLOWNS,Cascade Falls,None,"alter, bangalore, caustic",None,5,2,7,"September 02, 2025"
15603,Storm Point,MIDNIGHT FLUSH,Mountain Lift,None,"bangalore, newcastle, sparrow",None,5,1,6,"September 02, 2025"
15603,Storm Point,VLF R2,Wall,None,"alter, bangalore, caustic",None,4,1,5,"September 02, 2025"
15603,Storm Point,SHARPIE SNIFFAS,Devastated Coast,None,"caustic, sparrow, wraith",None,0,3,3,"September 02, 2025"
15603,Storm Point,BORRERETICS,Cenote Cave,None,"alter, ash, wraith",None,1,2,3,"September 02, 2025"
15603,Storm Point,CAPIBARAS,Launch Pad,None,"sparrow, wattson, wraith",None,0,2,2,"September 02, 2025"
15603,Storm Point,AWO,Stormcatcher,None,"ash, bangalore, caustic",None,1,1,2,"September 02, 2025"
15603,Storm Point,POSITIVITY ESPORTS,Lightning Rod,None,"ash, fuse, sparrow",None,1,1,2,"September 02, 2025"
15603,Storm Point,YUNO,North Pad,None,"alter, caustic, newcastle",None,0,1,1,"September 02, 2025"
15603,Storm Point,F.W.V,Trident,None,"bangalore, newcastle, wraith",None,0,0,0,"September 02, 2025"
15603,Storm Point,UOGG,Command Center,None,"bangalore, caustic, newcastle",None,0,0,0,"September 02, 2025"
15603,Storm Point,SINGULARITY,Downed Beast,None,"alter, ash, caustic",None,0,0,0,"September 02, 2025"
15603,Storm Point,ECLIPSE,Checkpoint,None,"alter, bangalore, caustic",None,13,12,25,"September 02, 2025"
15603,Storm Point,CAPIBARAS,Lightning Rod,None,"sparrow, wattson, wraith",None,6,9,15,"September 02, 2025"
15603,Storm Point,H4_GAMING,Jurassic,None,"newcastle, pathfinder, wattson",None,6,4,10,"September 02, 2025"
15603,Storm Point,KILLER CLOWNS,Bean,None,"alter, bangalore, caustic",None,2,7,9,"September 02, 2025"
15603,Storm Point,SHARPIE SNIFFAS,Launch Pad,None,"caustic, sparrow, wraith",None,4,5,9,"September 02, 2025"
15603,Storm Point,BEARCLAW ACAD W,Devastated Coast,None,"alter, bangalore, caustic",None,6,2,8,"September 02, 2025"
15603,Storm Point,UOGG,Barometer,None,"alter, crypto, wraith",None,4,3,7,"September 02, 2025"
15603,Storm Point,GATITOS BURRITOS,Zeus Station,None,"bangalore, caustic, newcastle",None,4,2,6,"September 02, 2025"
15603,Storm Point,VLF R2,Mill,None,"alter, bangalore, caustic",None,2,3,5,"September 02, 2025"
15603,Storm Point,SINGULARITY,Cascade Falls,None,"ash, bangalore, newcastle",None,3,1,4,"September 02, 2025"
15603,Storm Point,RAGEBAITER’S,Command Center,None,"alter, bangalore, caustic",None,1,2,3,"September 02, 2025"
15603,Storm Point,NAVIGATION ESPORTS,Stormcatcher,None,"bangalore, newcastle, sparrow",None,1,1,2,"September 02, 2025"
15603,Storm Point,POSITIVITY ESPORTS,Mountain Lift,None,"fuse, loba, sparrow",None,1,1,2,"September 02, 2025"
15603,Storm Point,YUNO,Coastal Camp,None,"alter, caustic, newcastle",None,0,1,1,"September 02, 2025"
15603,Storm Point,MIDNIGHT FLUSH,Pylon,None,"ash, bangalore, caustic",None,0,1,1,"September 02, 2025"
15603,Storm Point,AWO,Trident,None,"ash, bangalore, catalyst",None,0,0,0,"September 02, 2025"
15603,Storm Point,F.W.V,North Pad,None,"alter, caustic, lifeline",None,0,0,0,"September 02, 2025"
15603,Storm Point,BORRERETICS,Echo Station,None,"alter, ash, wraith",None,0,0,0,"September 02, 2025"
15603,E-District,CAPIBARAS,Boardwalk,None,"alter, sparrow, wattson",None,12,12,24,"September 02, 2025"
15603,E-District,H4_GAMING,Galleria,None,"alter, newcastle, wattson",None,6,9,15,"September 02, 2025"
15603,E-District,SHARPIE SNIFFAS,Street Market,None,"caustic, sparrow, wraith",None,8,7,15,"September 02, 2025"
15603,E-District,VLF R2,Electro Dam,None,"alter, bangalore, caustic",None,8,5,13,"September 02, 2025"
15603,E-District,RAGEBAITER’S,Heights,None,"alter, bangalore, caustic",None,3,4,7,"September 02, 2025"
15603,E-District,MIDNIGHT FLUSH,Neon Square,None,"ash, caustic, sparrow",None,3,3,6,"September 02, 2025"
15603,E-District,BEARCLAW ACAD W,Vibe Isle,None,"alter, bangalore, caustic",None,3,3,6,"September 02, 2025"
15603,E-District,BORRERETICS,Stadium,None,"alter, ash, bangalore",None,3,2,5,"September 02, 2025"
15603,E-District,SINGULARITY,Old Town,None,"alter, ash, caustic",None,2,2,4,"September 02, 2025"
15603,E-District,F.W.V,Lotus,None,"alter, bangalore, crypto",None,3,1,4,"September 02, 2025"
15603,E-District,AWO,Blossom Drive,None,"alter, bangalore, wattson",None,1,2,3,"September 02, 2025"
15603,E-District,UOGG,Shipyard Arcade,None,"alter, crypto, wraith",None,1,1,2,"September 02, 2025"
15603,E-District,NAVIGATION ESPORTS,Humbert Labs,None,"alter, bangalore, caustic",None,1,1,2,"September 02, 2025"
15603,E-District,ECLIPSE,Settlement,None,"alter, bangalore, caustic",None,0,1,1,"September 02, 2025"
15603,E-District,GATITOS BURRITOS,Draft Point,None,"bangalore, caustic",None,0,1,1,"September 02, 2025"
15603,E-District,KILLER CLOWNS,Resort,None,"alter, caustic, crypto",None,1,0,1,"September 02, 2025"
15603,E-District,YUNO,City Hall,None,"ash, caustic, newcastle",None,0,0,0,"September 02, 2025"
15603,E-District,POSITIVITY ESPORTS,Canal Plaza,None,"caustic, sparrow, wraith",None,0,0,0,"September 02, 2025"
15603,E-District,VLF R2,Blossom Drive,None,"alter, bangalore, caustic",None,12,9,21,"September 02, 2025"
15603,E-District,UOGG,Canal Plaza,None,"alter, bangalore, crypto",None,14,7,21,"September 02, 2025"
15603,E-District,F.W.V,Resort,None,"alter, bangalore, crypto",None,5,12,17,"September 02, 2025"
15603,E-District,BEARCLAW ACAD W,Neon Square,None,"alter, bangalore, caustic",None,6,4,10,"September 02, 2025"
15603,E-District,KILLER CLOWNS,Draft Point,None,"alter, caustic, crypto",None,7,3,10,"September 02, 2025"
15603,E-District,ECLIPSE,Lotus,None,"alter, bangalore, caustic",None,4,5,9,"September 02, 2025"
15603,E-District,SINGULARITY,Viaduct,None,"alter, ash, caustic",None,3,2,5,"September 02, 2025"
15603,E-District,BORRERETICS,Energy Bank,None,"alter, ash, bangalore",None,4,1,5,"September 02, 2025"
15603,E-District,SHARPIE SNIFFAS,Humbert Labs,None,"sparrow, wattson, wraith",None,0,3,3,"September 02, 2025"
15603,E-District,RAGEBAITER’S,Boardwalk,None,"alter, bangalore, caustic",None,0,2,2,"September 02, 2025"
15603,E-District,CAPIBARAS,Old Town,None,"alter, sparrow, wattson",None,0,2,2,"September 02, 2025"
15603,E-District,H4_GAMING,Vibe Isle,None,"alter, newcastle, wattson",None,1,1,2,"September 02, 2025"
15603,E-District,YUNO,City Hall,None,"ash, caustic, newcastle",None,0,1,1,"September 02, 2025"
15603,E-District,NAVIGATION ESPORTS,Stadium,None,"alter, bangalore, caustic",None,0,1,1,"September 02, 2025"
15603,E-District,MIDNIGHT FLUSH,Galleria,None,"ash, caustic, sparrow",None,0,1,1,"September 02, 2025"
15603,E-District,AWO,Shipyard Arcade,None,"ash, bangalore, wattson",None,1,0,1,"September 02, 2025"
15603,E-District,POSITIVITY ESPORTS,Electro Dam,None,"alter, bangalore, fuse",None,0,0,0,"September 02, 2025"
15603,E-District,GATITOS BURRITOS,Street Market,None,"alter, bangalore, caustic",None,0,0,0,"September 02, 2025"
15603,E-District,KILLER CLOWNS,Old Town,None,"alter, caustic, crypto",None,10,12,22,"September 02, 2025"
15603,E-District,BEARCLAW ACAD W,Galleria,None,"alter, bangalore, caustic",None,6,9,15,"September 02, 2025"
15603,E-District,NAVIGATION ESPORTS,Vibe Isle,None,"alter, bangalore, caustic",None,7,7,14,"September 02, 2025"
15603,E-District,RAGEBAITER’S,Canal Plaza,None,"alter, bangalore, caustic",None,6,5,11,"September 02, 2025"
15603,E-District,YUNO,Humbert Labs,None,"alter, ash, caustic",None,3,4,7,"September 02, 2025"
15603,E-District,SHARPIE SNIFFAS,Draft Point,None,"newcastle, sparrow, wraith",None,6,1,7,"September 02, 2025"
15603,E-District,H4_GAMING,Blossom Drive,None,"alter, newcastle, wattson",None,3,3,6,"September 02, 2025"
15603,E-District,MIDNIGHT FLUSH,Street Market,None,"ash, caustic, sparrow",None,4,2,6,"September 02, 2025"
15603,E-District,UOGG,Resort,None,"alter, bangalore, crypto",None,2,3,5,"September 02, 2025"
15603,E-District,AWO,Settlement,None,"ash, bangalore, rampart",None,4,1,5,"September 02, 2025"
15603,E-District,GATITOS BURRITOS,Electro Dam,None,"alter, bangalore, caustic",None,2,2,4,"September 02, 2025"
15603,E-District,BORRERETICS,Neon Square,None,"alter, ash, wraith",None,0,2,2,"September 02, 2025"
15603,E-District,F.W.V,City Hall,None,"alter, bangalore, crypto",None,1,1,2,"September 02, 2025"
15603,E-District,VLF R2,Energy Bank,None,"alter, bangalore, caustic",None,1,1,2,"September 02, 2025"
15603,E-District,ECLIPSE,Boardwalk,None,"alter, bangalore, caustic",None,0,1,1,"September 02, 2025"
15603,E-District,CAPIBARAS,Stadium,None,"alter, sparrow, wattson",None,0,0,0,"September 02, 2025"
15603,E-District,SINGULARITY,Shipyard Arcade,None,"alter, caustic",None,0,0,0,"September 02, 2025"
15603,E-District,POSITIVITY ESPORTS,Viaduct,None,"bangalore, fuse",None,0,0,0,"September 02, 2025"
15602,Storm Point,WOMP WOMP,Mill,None,"alter, bangalore, caustic",None,9,12,21,"September 02, 2025"
15602,Storm Point,GORTHALAXIS,Launch Pad,None,"alter, bangalore, caustic",None,7,7,14,"September 02, 2025"
15602,Storm Point,GAMBLERS,Echo Station,None,"alter, bangalore, caustic",None,3,9,12,"September 02, 2025"
15602,Storm Point,OPIUM,Wall,None,"alter, ash, caustic",None,8,4,12,"September 02, 2025"
15602,Storm Point,FK,Jurassic,None,"ash, caustic, sparrow",None,4,3,7,"September 02, 2025"
15602,Storm Point,PHANTOM ESPORTS,Zeus Station,None,"alter, bangalore, caustic",None,1,5,6,"September 02, 2025"
15602,Storm Point,DQLITOTEDEJAMOS,Command Center,None,"alter, caustic",None,4,2,6,"September 02, 2025"
15602,Storm Point,DOUBLE U,Downed Beast,None,"alter, ash, sparrow",None,4,2,6,"September 02, 2025"
15602,Storm Point,PLUS ULTRA,Barometer,None,"ash, bangalore, caustic",None,2,3,5,"September 02, 2025"
15602,Storm Point,YOMP YOMP,Ceto Station,None,"alter, ash, caustic",None,3,1,4,"September 02, 2025"
15602,Storm Point,PAVE ESPORTS,Checkpoint,None,"ash, caustic, crypto",None,3,1,4,"September 02, 2025"
15602,Storm Point,STD,Devastated Coast,None,"alter, bangalore, caustic",None,1,2,3,"September 02, 2025"
15602,Storm Point,BANQUET BOYS,Mountain Lift,None,"ash, bangalore, caustic",None,2,1,3,"September 02, 2025"
15602,Storm Point,10S,Coastal Camp,None,"alter, bangalore, caustic",None,1,1,2,"September 02, 2025"
15602,Storm Point,CHAMPURRASKY,Bean,None,"alter, ash, caustic",None,2,0,2,"September 02, 2025"
15602,Storm Point,NAMELESS,Cascade Falls,None,"alter, caustic, sparrow",None,0,1,1,"September 02, 2025"
15602,Storm Point,FF,Trident,None,"alter, bangalore, caustic",None,1,0,1,"September 02, 2025"
15602,Storm Point,1L,Lightning Rod,None,"alter, bangalore, caustic",None,0,0,0,"September 02, 2025"
15602,Storm Point,2HUMANS1CLANKER,North Pad,None,"alter, bangalore, caustic",None,0,0,0,"September 02, 2025"
15602,Storm Point,WOMP WOMP,Cascade Falls,caustic,"alter, bangalore, caustic",caustic,14,12,26,"September 02, 2025"
15602,Storm Point,PHANTOM ESPORTS,North Pad,caustic,"alter, bangalore, caustic",caustic,11,4,15,"September 02, 2025"
15602,Storm Point,PAVE ESPORTS,Launch Pad,caustic,"ash, caustic, crypto",caustic,4,9,13,"September 02, 2025"
15602,Storm Point,2HUMANS1CLANKER,Coastal Camp,caustic,"alter, bangalore, wattson",None,7,5,12,"September 02, 2025"
15602,Storm Point,GORTHALAXIS,Pylon,caustic,"alter, bangalore, caustic",caustic,1,7,8,"September 02, 2025"
15602,Storm Point,DOUBLE U,Devastated Coast,caustic,"alter, ash, sparrow",None,3,3,6,"September 02, 2025"
15602,Storm Point,FK,Stormcatcher,caustic,"ash, caustic, sparrow",caustic,3,2,5,"September 02, 2025"
15602,Storm Point,10S,Wall,caustic,"alter, bangalore, caustic",caustic,1,3,4,"September 02, 2025"
15602,Storm Point,1L,Cliffside,caustic,"alter, bangalore, caustic",caustic,4,0,4,"September 02, 2025"
15602,Storm Point,GAMBLERS,Zeus Station,caustic,"alter, bangalore, caustic",caustic,2,1,3,"September 02, 2025"
15602,Storm Point,NAMELESS,Trident,caustic,"alter, bangalore, caustic",caustic,0,2,2,"September 02, 2025"
15602,Storm Point,OPIUM,Barometer,caustic,"alter, ash, caustic",caustic,0,2,2,"September 02, 2025"
15602,Storm Point,PLUS ULTRA,Jurassic,caustic,"ash, caustic, sparrow",caustic,1,1,2,"September 02, 2025"
15602,Storm Point,DQLITOTEDEJAMOS,Mill,caustic,"alter, caustic, crypto",caustic,2,0,2,"September 02, 2025"
15602,Storm Point,FF,Lightning Rod,caustic,"alter, bangalore, caustic",caustic,0,1,1,"September 02, 2025"
15602,Storm Point,STD,Checkpoint,caustic,"alter, bangalore, caustic",caustic,0,1,1,"September 02, 2025"
15602,Storm Point,BANQUET BOYS,Mountain Lift,caustic,"alter, ash, caustic",caustic,0,1,1,"September 02, 2025"
15602,Storm Point,YOMP YOMP,Echo Station,caustic,"alter, caustic",caustic,0,0,0,"September 02, 2025"
15602,Storm Point,CHAMPURRASKY,Ceto Station,caustic,"ash, bangalore, caustic",caustic,0,0,0,"September 02, 2025"
15602,Storm Point,2HUMANS1CLANKER,Ceto Station,caustic,"alter, bangalore, wattson",None,11,12,23,"September 02, 2025"
15602,Storm Point,DOUBLE U,Cliffside,caustic,"alter, ash, sparrow",None,11,9,20,"September 02, 2025"
15602,Storm Point,NAMELESS,Command Center,caustic,"alter, bangalore, caustic",caustic,5,7,12,"September 02, 2025"
15602,Storm Point,CHAMPURRASKY,Barometer,caustic,"ash, caustic, crypto",caustic,3,5,8,"September 02, 2025"
15602,Storm Point,DQLITOTEDEJAMOS,Checkpoint,caustic,"alter, caustic, crypto",caustic,4,4,8,"September 02, 2025"
15602,Storm Point,WOMP WOMP,Coastal Camp,caustic,"alter, bangalore, caustic",caustic,6,2,8,"September 02, 2025"
15602,Storm Point,10S,Trident,caustic,"alter, bangalore, caustic",caustic,6,1,7,"September 02, 2025"
15602,Storm Point,BANQUET BOYS,Downed Beast,caustic,"alter, ash, caustic",caustic,3,3,6,"September 02, 2025"
15602,Storm Point,OPIUM,Cenote Cave,caustic,"alter, ash, caustic",caustic,0,3,3,"September 02, 2025"
15602,Storm Point,STD,Jurassic,caustic,"alter, bangalore, caustic",caustic,1,2,3,"September 02, 2025"
15602,Storm Point,PAVE ESPORTS,Zeus Station,caustic,"ash, caustic, crypto",caustic,1,2,3,"September 02, 2025"
15602,Storm Point,GORTHALAXIS,Devastated Coast,caustic,"alter, bangalore, caustic",caustic,2,1,3,"September 02, 2025"
15602,Storm Point,YOMP YOMP,Pylon,caustic,"alter, ash, caustic",caustic,2,1,3,"September 02, 2025"
15602,Storm Point,PHANTOM ESPORTS,Stormcatcher,caustic,"alter, bangalore, caustic",caustic,1,1,2,"September 02, 2025"
15602,Storm Point,GAMBLERS,Bean,caustic,"alter, bangalore, caustic",caustic,0,1,1,"September 02, 2025"
15602,Storm Point,PLUS ULTRA,Launch Pad,caustic,"ash, caustic, sparrow",caustic,0,0,0,"September 02, 2025"
15602,Storm Point,FF,Lightning Rod,caustic,"alter, bangalore, caustic",caustic,0,0,0,"September 02, 2025"
15602,Storm Point,FK,Echo Station,caustic,"ash, caustic, sparrow",caustic,0,0,0,"September 02, 2025"
15602,Storm Point,1L,Wall,caustic,"alter, bangalore, caustic",caustic,0,0,0,"September 02, 2025"
15602,E-District,PHANTOM ESPORTS,Resort,caustic,"alter, caustic, newcastle",caustic,10,12,22,"September 02, 2025"
15602,E-District,YOMP YOMP,Draft Point,caustic,"alter, ash, caustic",caustic,7,9,16,"September 02, 2025"
15602,E-District,BANQUET BOYS,Boardwalk,caustic,"alter, ash, caustic",caustic,5,7,12,"September 02, 2025"
15602,E-District,PLUS ULTRA,Neon Square,caustic,"ash, caustic, sparrow",caustic,7,5,12,"September 02, 2025"
15602,E-District,OPIUM,City Hall,caustic,"alter, ash, caustic",caustic,6,2,8,"September 02, 2025"
15602,E-District,DQLITOTEDEJAMOS,Humbert Labs,caustic,"alter, caustic, crypto",caustic,6,1,7,"September 02, 2025"
15602,E-District,WOMP WOMP,Vibe Isle,caustic,"alter, bangalore, caustic",caustic,2,4,6,"September 02, 2025"
15602,E-District,GAMBLERS,Heights,caustic,"alter, bangalore, caustic",caustic,3,3,6,"September 02, 2025"
15602,E-District,FF,Blossom Drive,caustic,"alter, bangalore, caustic",caustic,3,2,5,"September 02, 2025"
15602,E-District,STD,Settlement,caustic,"alter, bangalore, caustic",caustic,1,3,4,"September 02, 2025"
15602,E-District,PAVE ESPORTS,Electro Dam,caustic,"alter, bangalore, caustic",caustic,2,2,4,"September 02, 2025"
15602,E-District,FK,Stadium,caustic,"alter, caustic, sparrow",caustic,2,1,3,"September 02, 2025"
15602,E-District,10S,Street Market,caustic,"alter, bangalore, caustic",caustic,2,1,3,"September 02, 2025"
15602,E-District,DOUBLE U,Energy Bank,caustic,"alter, ash, sparrow",None,2,1,3,"September 02, 2025"
15602,E-District,NAMELESS,Viaduct,caustic,"alter, bangalore, caustic",caustic,0,1,1,"September 02, 2025"
15602,E-District,GORTHALAXIS,Canal Plaza,caustic,"alter, bangalore, caustic",caustic,1,0,1,"September 02, 2025"
15602,E-District,1L,Galleria,caustic,"alter, bangalore, caustic",caustic,0,0,0,"September 02, 2025"
15602,E-District,2HUMANS1CLANKER,Lotus,caustic,"alter, bangalore, wattson",None,0,0,0,"September 02, 2025"
15602,E-District,CHAMPURRASKY,Old Town,caustic,"alter, ash, caustic",caustic,0,0,0,"September 02, 2025"
15602,E-District,STD,Energy Bank,"caustic, alter","alter, ash, caustic",caustic,11,7,18,"September 02, 2025"
15602,E-District,CHAMPURRASKY,Draft Point,"caustic, alter","alter, ash, caustic",caustic,5,12,17,"September 02, 2025"
15602,E-District,GORTHALAXIS,Vibe Isle,"caustic, alter","alter, bangalore, caustic",caustic,4,9,13,"September 02, 2025"
15602,E-District,FK,Viaduct,"caustic, alter","alter, caustic, sparrow",caustic,7,5,12,"September 02, 2025"
15602,E-District,1L,Neon Square,"caustic, alter","alter, bangalore, caustic",caustic,8,3,11,"September 02, 2025"
15602,E-District,PAVE ESPORTS,Stadium,"caustic, alter","alter, bangalore, caustic",caustic,6,4,10,"September 02, 2025"
15602,E-District,FF,Galleria,"caustic, alter","crypto, madmaggie, rampart",None,5,2,7,"September 02, 2025"
15602,E-District,OPIUM,Humbert Labs,"caustic, alter","alter, ash, caustic",caustic,4,1,5,"September 02, 2025"
15602,E-District,10S,Shipyard Arcade,"caustic, alter","alter, bangalore, caustic",caustic,4,1,5,"September 02, 2025"
15602,E-District,PLUS ULTRA,Resort,"caustic, alter","ash, caustic, sparrow",caustic,1,3,4,"September 02, 2025"
15602,E-District,DQLITOTEDEJAMOS,Boardwalk,"caustic, alter","alter, caustic, crypto",caustic,1,2,3,"September 02, 2025"
15602,E-District,2HUMANS1CLANKER,Street Market,"caustic, alter","alter, bangalore, wattson",alter,1,2,3,"September 02, 2025"
15602,E-District,PHANTOM ESPORTS,Old Town,"caustic, alter","alter, caustic, newcastle",caustic,0,1,1,"September 02, 2025"
15602,E-District,WOMP WOMP,Heights,"caustic, alter","alter, bangalore, caustic",caustic,0,1,1,"September 02, 2025"
15602,E-District,GAMBLERS,Settlement,"caustic, alter","alter, bangalore, caustic",caustic,0,1,1,"September 02, 2025"
15602,E-District,BANQUET BOYS,City Hall,"caustic, alter","alter, ash, caustic",caustic,1,0,1,"September 02, 2025"
15602,E-District,YOMP YOMP,Blossom Drive,"caustic, alter","alter, ash, caustic",caustic,0,0,0,"September 02, 2025"
15602,E-District,DOUBLE U,Lotus,"caustic, alter","alter, ash, sparrow",alter,0,0,0,"September 02, 2025"
15602,E-District,NAMELESS,Canal Plaza,"caustic, alter","alter, bangalore, caustic",caustic,0,0,0,"September 02, 2025"
15602,E-District,NAMELESS,Electro Dam,"caustic, alter","ash, caustic, crypto",caustic,8,12,20,"September 02, 2025"
15602,E-District,2HUMANS1CLANKER,City Hall,"caustic, alter","alter, bangalore, wattson",alter,11,7,18,"September 02, 2025"
15602,E-District,PHANTOM ESPORTS,Resort,"caustic, alter","alter, caustic, newcastle",caustic,4,9,13,"September 02, 2025"
15602,E-District,FF,Viaduct,"caustic, alter","crypto, madmaggie, rampart",None,5,5,10,"September 02, 2025"
15602,E-District,GAMBLERS,Canal Plaza,"caustic, alter","alter, ash, caustic",caustic,7,2,9,"September 02, 2025"
15602,E-District,GORTHALAXIS,Street Market,"caustic, alter","alter, bangalore, caustic",caustic,4,4,8,"September 02, 2025"
15602,E-District,DOUBLE U,Heights,"caustic, alter","alter, ash, sparrow",alter,4,3,7,"September 02, 2025"
15602,E-District,YOMP YOMP,Stadium,"caustic, alter","alter, ash, caustic",caustic,2,3,5,"September 02, 2025"
15602,E-District,FK,Blossom Drive,"caustic, alter","alter, caustic, sparrow",caustic,2,2,4,"September 02, 2025"
15602,E-District,WOMP WOMP,Humbert Labs,"caustic, alter","bangalore, caustic",caustic,2,2,4,"September 02, 2025"
15602,E-District,STD,Boardwalk,"caustic, alter","alter, ash, caustic",caustic,1,1,2,"September 02, 2025"
15602,E-District,PAVE ESPORTS,Old Town,"caustic, alter","alter, bangalore, caustic",caustic,1,1,2,"September 02, 2025"
15602,E-District,1L,Vibe Isle,"caustic, alter","alter, bangalore, caustic",caustic,1,1,2,"September 02, 2025"
15602,E-District,PLUS ULTRA,Settlement,"caustic, alter","ash, caustic, sparrow",caustic,1,1,2,"September 02, 2025"
15602,E-District,CHAMPURRASKY,Shipyard Arcade,"caustic, alter","alter, ash, caustic",caustic,1,1,2,"September 02, 2025"
15602,E-District,OPIUM,Neon Square,"caustic, alter","alter, ash, caustic",caustic,2,0,2,"September 02, 2025"
15602,E-District,10S,Draft Point,"caustic, alter","alter, bangalore, caustic",caustic,0,0,0,"September 02, 2025"
15602,E-District,BANQUET BOYS,Galleria,"caustic, alter","ash, fuse",None,0,0,0,"September 02, 2025"
15602,E-District,DQLITOTEDEJAMOS,Lotus,"caustic, alter","alter, caustic",caustic,0,0,0,"September 02, 2025"
15596,Storm Point,FIRST-CLASS,Bean,None,"alter, ash, newcastle",None,4,12,16,"September 02, 2025"
15596,Storm Point,STR8 FLUSH'N,Launch Pad,None,"alter, caustic, gibraltar",None,9,7,16,"September 02, 2025"
15596,Storm Point,CIMJ,Cenote Cave,None,"alter, bangalore, caustic",None,2,9,11,"September 02, 2025"
15596,Storm Point,FRANGO,Checkpoint,None,"alter, bangalore, caustic",None,6,4,10,"September 02, 2025"
15596,Storm Point,ASIANBANGER,Mill,None,"alter, bangalore, caustic",None,4,5,9,"September 02, 2025"
15596,Storm Point,COLMEX,Zeus Station,None,"alter, bangalore, caustic",None,6,3,9,"September 02, 2025"
15596,Storm Point,EXILERGN,North Pad,None,"alter, ash, caustic",None,4,3,7,"September 02, 2025"
